"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1826","RT @NVICLoeDown: Teen from Monroe County Dies from #Flu Complications | https://t.co/sIp1zY556t https://t.co/6dQqByOGlp
He had received the…",FALSE,0,NA,2018-03-01 22:55:39,FALSE,NA,"969345448820592640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1n2by2023",13,TRUE,FALSE,NA,NA
"1827","Influenza drug that kills virus in one day gets approval in Japan | Big Think https://t.co/p9te02OKiV",FALSE,0,NA,2018-03-01 22:46:49,FALSE,NA,"969343228083392512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","holeinthehead2",0,FALSE,FALSE,NA,NA
"1828","RT @InfectDisNews: #NIAID officials published a roadmap for developing a universal #flu vaccine that protects not only against seasonal inf…",FALSE,0,NA,2018-03-01 22:39:32,FALSE,NA,"969341394094579712",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CareFrameOne",2,TRUE,FALSE,NA,NA
"1829","RT @WebMD: Japan has approved a new drug that reportedly can kill influenza types A and B in as little as 1 day. https://t.co/79wdE7xqOM ht…",FALSE,0,NA,2018-03-01 22:37:07,FALSE,NA,"969340787334017024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sulrehab",182,TRUE,FALSE,NA,NA
"1830","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 22:31:15,FALSE,NA,"969339310368534529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielvincent",19,TRUE,FALSE,NA,NA
"1831","RT @Outbreaks101: Based on recent @CDCgov data, it appears as though the 2017-18 #fluseason may be peaking, but is it really?
#OutbreakThur…",FALSE,0,NA,2018-03-01 22:28:43,FALSE,NA,"969338672167444480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniferNuzzo",5,TRUE,FALSE,NA,NA
"1832","NEWS SCAN: Low #flu VE in Europe; #Novavax flu #vaccine trial; #Avianflu outbreaks; #PublicHealth spending report c… https://t.co/3A3AYrS6Gr",FALSE,3,NA,2018-03-01 22:28:22,TRUE,NA,"969338585441865728",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CIDRAP",2,FALSE,FALSE,NA,NA
"1833","RT @Outbreaks101: Based on recent @CDCgov data, it appears as though the 2017-18 #fluseason may be peaking, but is it really?
#OutbreakThur…",FALSE,0,NA,2018-03-01 22:28:14,FALSE,NA,"969338550926958592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mswa966",5,TRUE,FALSE,NA,NA
"1834","RT @Outbreaks101: Based on recent @CDCgov data, it appears as though the 2017-18 #fluseason may be peaking, but is it really?
#OutbreakThur…",FALSE,0,NA,2018-03-01 22:25:56,FALSE,NA,"969337970779197441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JHSPH_CHS",5,TRUE,FALSE,NA,NA
"1835","RT @NFIDvaccines: @WHO changes 2 strains for 2018-2019 #flu #vaccine https://t.co/yYCFILQI2V #FightFlu https://t.co/hgoVxEgc52",FALSE,0,NA,2018-03-01 22:20:49,FALSE,NA,"969336683585064966",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VaxResources",1,TRUE,FALSE,NA,NA
"1836","RT @ACCmediacenter: During a year when the #flu is particularly tough, news like this is welcomed: #influenza vaccination may be life-savin…",FALSE,0,NA,2018-03-01 22:17:15,FALSE,NA,"969335785811075074",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ACCinTouch",3,TRUE,FALSE,NA,NA
"1837","@WHO changes 2 strains for 2018-2019 #flu #vaccine https://t.co/yYCFILQI2V #FightFlu https://t.co/hgoVxEgc52",FALSE,0,"WHO",2018-03-01 22:15:12,FALSE,NA,"969335269869719552","14499829","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",1,FALSE,FALSE,NA,NA
"1838","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 22:05:47,FALSE,NA,"969332898783481856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCS_Schl_Health",19,TRUE,FALSE,NA,NA
"1839","RT @TheNYevening: Two More Children Dead as 'Deadly' Flu Shot Causes Fatal Influenza Epidemic https://t.co/X2I5m9x5IQ https://t.co/TGgv7iKo…",FALSE,0,NA,2018-03-01 22:01:00,FALSE,NA,"969331696582778880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","00LovelyDay00",20,TRUE,FALSE,NA,NA
"1840","RT @jilevin: Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/3qKkIzy6YM",FALSE,0,NA,2018-03-01 21:56:24,FALSE,NA,"969330538938093568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxemc",3,TRUE,FALSE,NA,NA
"1841","RT @AFHSBPAGE: The percentage of outpatient visits for #Influenza-like illnesses (ILI) dropped for the first time this #Flu season in the U…",FALSE,0,NA,2018-03-01 21:55:46,FALSE,NA,"969330379139272705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMDIGH",3,TRUE,FALSE,NA,NA
"1842","RT @Outbreaks101: Based on recent @CDCgov data, it appears as though the 2017-18 #fluseason may be peaking, but is it really?
#OutbreakThur…",FALSE,0,NA,2018-03-01 21:52:07,FALSE,NA,"969329461442232320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msnydz1",5,TRUE,FALSE,NA,NA
"1843","RT @AFHSBPAGE: The percentage of outpatient visits for #Influenza-like illnesses (ILI) dropped for the first time this #Flu season in the U…",FALSE,0,NA,2018-03-01 21:51:21,FALSE,NA,"969329266516217856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CIDRAP",3,TRUE,FALSE,NA,NA
"1844","RT @SGottliebFDA: My update today on what #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminishe…",FALSE,0,NA,2018-03-01 21:50:01,FALSE,NA,"969328933643739137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InspirraHealth",47,TRUE,FALSE,NA,NA
"1845","RT @regionofpeel: Parents: the flu shot is your best family's best defence against influenza B, the flu strain posing the greatest risk to…",FALSE,0,NA,2018-03-01 21:45:59,FALSE,NA,"969327915795140609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karatelady",5,TRUE,FALSE,NA,NA
"1846","RT @jilevin: Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/3qKkIzy6YM",FALSE,0,NA,2018-03-01 21:42:08,FALSE,NA,"969326949985288194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesCordeiro3",3,TRUE,FALSE,NA,NA
"1847","100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7… https://t.co/5oK411LERs",FALSE,31,NA,2018-03-01 21:41:57,TRUE,NA,"969326900723224576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NMNH",14,FALSE,FALSE,NA,NA
"1848","RT @jilevin: Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/3qKkIzy6YM",FALSE,0,NA,2018-03-01 21:40:59,FALSE,NA,"969326658372083712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yntwt",3,TRUE,FALSE,NA,NA
"1849","#NIAID officials published a roadmap for developing a universal #flu vaccine that protects not only against seasona… https://t.co/JRJzg2b2hN",FALSE,1,NA,2018-03-01 21:40:57,TRUE,NA,"969326649635475456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoHealio",0,FALSE,FALSE,NA,NA
"1850","#NIAID officials published a roadmap for developing a universal #flu vaccine that protects not only against seasona… https://t.co/th8ct89v57",FALSE,1,NA,2018-03-01 21:39:48,TRUE,NA,"969326360647921664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfectDisNews",2,FALSE,FALSE,NA,NA
"1851","Based on recent @CDCgov data, it appears as though the 2017-18 #fluseason may be peaking, but is it really?… https://t.co/fpU9fbvUWg",FALSE,4,NA,2018-03-01 21:36:58,TRUE,NA,"969325649600090112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Outbreaks101",5,FALSE,FALSE,NA,NA
"1852","Canadian Study Proves Flu Shot Increases Risk Of Contracting Influenza https://t.co/MmHRY5AAtk via @yournewswire",FALSE,1,NA,2018-03-01 21:36:40,FALSE,NA,"969325572005486593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llyoung28",1,FALSE,FALSE,NA,NA
"1853","Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/3qKkIzy6YM",FALSE,5,NA,2018-03-01 21:26:40,FALSE,NA,"969323054588420096",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","jilevin",3,FALSE,FALSE,NA,NA
"1854","RT @regionofpeel: Parents: the flu shot is your best family's best defence against influenza B, the flu strain posing the greatest risk to…",FALSE,0,NA,2018-03-01 21:12:36,FALSE,NA,"969319516844027904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gmiles_brampton",5,TRUE,FALSE,NA,NA
"1855","A fifth Minnesota child has died in connection to the current influenza outbreak https://t.co/w1y0PeANJn",FALSE,2,NA,2018-03-01 21:12:00,FALSE,NA,"969319364968239104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MPRnews",0,FALSE,FALSE,NA,NA
"1856","RT @aetiology: Another new avian #influenza strain has caused disease in a person (H7N4, for those of you keeping track). https://t.co/sQAH…",FALSE,0,NA,2018-03-01 21:04:21,FALSE,NA,"969317441502437378",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wi_Flu_Fighters",32,TRUE,FALSE,NA,NA
"1857","I could have used this drug this week. Flu kicked my butt, and then stomped my head when I was down.  - Influenza d… https://t.co/OyHsrtPVOy",FALSE,0,NA,2018-03-01 21:03:22,TRUE,NA,"969317191337304064",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Psarouthakis",0,FALSE,FALSE,NA,NA
"1858","Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/sC4LQp98KU https://t.co/6UkjKQWYls",FALSE,0,NA,2018-03-01 21:03:13,FALSE,NA,"969317155207503872",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","stylishgirls7",0,FALSE,FALSE,NA,NA
"1859","Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/w2O6qwrHie https://t.co/J1XFz9qqEq",FALSE,0,NA,2018-03-01 21:03:13,FALSE,NA,"969317153689059328",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Inspirebrandnew",0,FALSE,FALSE,NA,NA
"1860","Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/CljVikXBdv https://t.co/l7Z7xlzcO1",FALSE,0,NA,2018-03-01 21:03:12,FALSE,NA,"969317150748897281",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Emily_Watson24",0,FALSE,FALSE,NA,NA
"1861","Flu Season 2018: Teen Diagnosed With Advanced Cancer After Doctors Thought He Had Influenza https://t.co/LHziq7qibn https://t.co/0T643vtjU9",FALSE,0,NA,2018-03-01 21:03:11,FALSE,NA,"969317147456368640",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","shoppingbag24",0,FALSE,FALSE,NA,NA
"1862","RT @SGottliebFDA: #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminished efficacy against the s…",FALSE,0,NA,2018-03-01 21:01:40,FALSE,NA,"969316764218732550",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ninadevlin",1,TRUE,FALSE,NA,NA
"1863","INFLUENZA B...WHAT YOU NEED TO KNOW: Hopes are that the flu season is nearing the end, but Influenza B is still a t… https://t.co/b16A6RkYKM",FALSE,0,NA,2018-03-01 21:00:35,TRUE,NA,"969316493505843200",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SilerandIngber",0,FALSE,FALSE,NA,NA
"1864","Flu shot doesn't cause influenza epidemic - anti-vaccine sites misrepresent quotes. https://t.co/DvlMR9nz2X via… https://t.co/dgUT4ZeTfd",FALSE,0,NA,2018-03-01 20:59:05,TRUE,NA,"969316115292725248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","doritmi",2,FALSE,FALSE,NA,NA
"1865","Doctors thought this teen had the flu—but he actually had cancer https://t.co/fiaXHaCkfk",FALSE,0,NA,2018-03-01 20:53:57,FALSE,NA,"969314824458063872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsweekScience",0,FALSE,FALSE,NA,NA
"1866","ICYMI: Time is ripe to speed universal flu vaccine, US infectious disease chief says https://t.co/64ZhHVEg26… https://t.co/slGpSw0eO4",FALSE,0,NA,2018-03-01 20:50:43,TRUE,NA,"969314011182436353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"1867","#FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminished efficacy against… https://t.co/GZpVdIJseC",FALSE,1,"SGottliebFDA",2018-03-01 20:47:42,TRUE,"969312881035628544","969313250516062208","2904169317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SGottliebFDA",1,FALSE,FALSE,NA,NA
"1868","For people with heart failure, getting a seasonal influenza (#flu) vaccine in a given year was associated with a 50… https://t.co/Jo7dTKIa97",FALSE,0,NA,2018-03-01 20:43:15,TRUE,NA,"969312130624188416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",0,FALSE,FALSE,NA,NA
"1869","@Marvel just read Stan Lee is recovering from a battle with the villain Pneumonia.  I did battle with the villain I… https://t.co/6e89954EYt",FALSE,0,"Marvel",2018-03-01 20:41:56,TRUE,NA,"969311799169470465","15687962","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulKanter",0,FALSE,FALSE,NA,NA
"1870","RT @InfectDisNews: The committee effectively in charge of picking what virus strains will be in the US #flu vaccine just voted to adopt WHO…",FALSE,0,NA,2018-03-01 20:38:57,FALSE,NA,"969311049714405376",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CareFrameOne",6,TRUE,FALSE,NA,NA
"1871","The latest The preparedness Daily! https://t.co/BiN4uJ44o5 #influenza #flu",FALSE,0,NA,2018-03-01 20:26:25,FALSE,NA,"969307895379714050",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","TheThrivalist",0,FALSE,FALSE,NA,NA
"1872","""It could be used essentially as a weather forecast for the flu."" How #bigdata and #socialmedia data can help track… https://t.co/loZ0mjmkZO",FALSE,0,NA,2018-03-01 20:08:00,TRUE,NA,"969303259436363777",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HCA_News",1,FALSE,FALSE,NA,NA
"1873","Did you know that your pet can get the flu too? Canine influenza is on the rise among dogs and cats. https://t.co/Jf4wKnSUq2",FALSE,0,NA,2018-03-01 20:01:29,FALSE,NA,"969301619392294914",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AnimalCareVet",0,FALSE,FALSE,NA,NA
"1874","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 19:52:21,FALSE,NA,"969299323056992256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WZEPAM1460",19,TRUE,FALSE,NA,NA
"1875","Two More Children Dead as 'Deadly' Flu Shot Causes Fatal Influenza Epidemic https://t.co/X2I5m9x5IQ https://t.co/TGgv7iKoSV",FALSE,10,NA,2018-03-01 19:47:36,FALSE,NA,"969298126971506688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNYevening",20,FALSE,FALSE,NA,NA
"1876","RT @InfectDisNews: The committee effectively in charge of picking what virus strains will be in the US #flu vaccine just voted to adopt WHO…",FALSE,0,NA,2018-03-01 19:43:30,FALSE,NA,"969297092517785602",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoHealio",6,TRUE,FALSE,NA,NA
"1877","RT @BioWorld: Researchers, lawmakers working to relegate flu strain guesswork to annals of history; as @NIH unveils strategic plan on resea…",FALSE,0,NA,2018-03-01 19:40:18,FALSE,NA,"969296289669308416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mariempowers",1,TRUE,FALSE,NA,NA
"1878","The committee effectively in charge of picking what virus strains will be in the US #flu vaccine just voted to adop… https://t.co/SuTvsWZRXp",FALSE,5,NA,2018-03-01 19:39:34,TRUE,NA,"969296103660277762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfectDisNews",6,FALSE,FALSE,NA,NA
"1879","RT @CDCFlu: #Clinicians: The majority of flu illness so far this season has been caused by influenza A(H3N2) viruses, but we are seeing a g…",FALSE,0,NA,2018-03-01 19:38:42,FALSE,NA,"969295886042923009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",45,TRUE,FALSE,NA,NA
"1880","RT @SGottliebFDA: My update today on what #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminishe…",FALSE,0,NA,2018-03-01 19:38:36,FALSE,NA,"969295860042489857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",47,TRUE,FALSE,NA,NA
"1881","RT @PennsylvaniaGov: ������ @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you ➡️ https://t…",FALSE,0,NA,2018-03-01 19:35:12,FALSE,NA,"969295005251751937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosemaryQuinlin",12,TRUE,FALSE,NA,NA
"1882","RT @HumanVacProject: “If you look at the resources that are now dedicated to the universal influenza vaccine, it’s really small across the…",FALSE,0,NA,2018-03-01 19:35:04,FALSE,NA,"969294970225156097",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",7,TRUE,FALSE,NA,NA
"1883","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 19:34:46,FALSE,NA,"969294895738445824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",19,TRUE,FALSE,NA,NA
"1884","RT @regionofpeel: Parents: the flu shot is your best family's best defence against influenza B, the flu strain posing the greatest risk to…",FALSE,0,NA,2018-03-01 19:32:04,FALSE,NA,"969294217817149440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealEagleson",5,TRUE,FALSE,NA,NA
"1885","#FluTip: Take #flu antiviral drugs if prescribed. Early treatment is key as antiviral drugs work better the sooner… https://t.co/smYZs7DTj1",FALSE,1,NA,2018-03-01 19:30:40,TRUE,NA,"969293862408728586",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HamCoHealth",0,FALSE,FALSE,NA,NA
"1886","Researchers, lawmakers working to relegate flu strain guesswork to annals of history; as @NIH unveils strategic pla… https://t.co/uWd47Vp6H4",FALSE,1,NA,2018-03-01 19:29:10,TRUE,NA,"969293487240867841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BioWorld",1,FALSE,FALSE,NA,NA
"1887","RT @PennsylvaniaGov: ������ @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you ➡️ https://t…",FALSE,0,NA,2018-03-01 19:27:18,FALSE,NA,"969293015612260353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeganHealey",12,TRUE,FALSE,NA,NA
"1888","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-03-01 19:23:55,FALSE,NA,"969292165523361792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrNancyM_CDC",23,TRUE,FALSE,NA,NA
"1889","RT @unhealthytruth: It has been 100 years since the Spanish flu infected 500 million people around the globe and wiped out an... https://t.…",FALSE,0,NA,2018-03-01 19:11:16,FALSE,NA,"969288982419800064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaleek12",2,TRUE,FALSE,NA,NA
"1890","APHA UK Animal Health and Plant Agency : Avian influenza (bird flu) in Europe and in the UK #health https://t.co/kT3tgfX1Vk",FALSE,0,NA,2018-03-01 19:01:25,FALSE,NA,"969286502449598466",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","NambozoRose",0,FALSE,FALSE,NA,NA
"1891","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-01 18:59:23,FALSE,NA,"969285989888753664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MedQuestioning",39,TRUE,FALSE,NA,NA
"1892","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:55:29,FALSE,NA,"969285008862179328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ACNMmidwives",19,TRUE,FALSE,NA,NA
"1893","How to Protect Yourself From Influenza B Right Now https://t.co/UGXgS4GMiV https://t.co/syu2D0w8UK",FALSE,0,NA,2018-03-01 18:35:09,FALSE,NA,"969279891035353090",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","HealthyWrld",0,FALSE,FALSE,NA,NA
"1894","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:29:42,FALSE,NA,"969278519497887746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NIOSH",19,TRUE,FALSE,NA,NA
"1895","RT @ACCmediacenter: During a year when the #flu is particularly tough, news like this is welcomed: #influenza vaccination may be life-savin…",FALSE,0,NA,2018-03-01 18:26:12,FALSE,NA,"969277639117680642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Izanagi_no_mi_",3,TRUE,FALSE,NA,NA
"1896","RT @wiscontext: As Wisconsinites push through a hard flu season, public-health officials are following a distinct mix of influenza strains…",FALSE,0,NA,2018-03-01 18:25:02,FALSE,NA,"969277347550629889",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","scottgordonwi",1,TRUE,FALSE,NA,NA
"1897","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:21:37,FALSE,NA,"969276487852527623",NA,"<a href=""http://imago4.us"" rel=""nofollow"">imagoApps</a>","imagoApps",19,TRUE,FALSE,NA,NA
"1898","During a year when the #flu is particularly tough, news like this is welcomed: #influenza vaccination may be life-s… https://t.co/34cJoykkoe",FALSE,3,NA,2018-03-01 18:20:15,TRUE,NA,"969276142896152576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ACCmediacenter",3,FALSE,FALSE,NA,NA
"1899","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:17:48,FALSE,NA,"969275528007110656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CellucciForan",19,TRUE,FALSE,NA,NA
"1900","Group that brought dogs with influenza to Canada says it had 'no way of knowing' anim… https://t.co/bjW7PYAraW ➜… https://t.co/pcxadPj0V9",FALSE,0,NA,2018-03-01 18:16:51,TRUE,NA,"969275286008279042",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"1901","RT @PennsylvaniaGov: ������ @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you ➡️ https://t…",FALSE,0,NA,2018-03-01 18:16:37,FALSE,NA,"969275227292295168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PAHealthDept",12,TRUE,FALSE,NA,NA
"1902","What to do if your dog catches the flu - Prince Edward Island - CBC News https://t.co/lwxV4uSX9V ➜… https://t.co/C9YuE2SR0a",FALSE,0,NA,2018-03-01 18:16:36,TRUE,NA,"969275223135703041",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"1903","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…",FALSE,0,NA,2018-03-01 18:12:16,FALSE,NA,"969274132507471872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klbonilla",39,TRUE,FALSE,NA,NA
"1904","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:11:32,FALSE,NA,"969273948490911746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShelbyHealth",19,TRUE,FALSE,NA,NA
"1905","Ask the Doctors: Reader's plea a reminder that the flu can be deadly for many https://t.co/mOKO7Aj8U5 via… https://t.co/a73alpqvA9",FALSE,0,NA,2018-03-01 18:11:04,TRUE,NA,"969273831033655296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celticraven1962",0,FALSE,FALSE,NA,NA
"1906","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",FALSE,0,NA,2018-03-01 18:08:43,FALSE,NA,"969273238785286145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyBannasch",19,TRUE,FALSE,NA,NA
"1907","RT @PennsylvaniaGov: ������ @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you ➡️ https://t…",FALSE,0,NA,2018-03-01 18:08:31,FALSE,NA,"969273188449509376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NateWardle",12,TRUE,FALSE,NA,NA
